Iteration,Distance,Repeat
12600,9.931909561157227,0
12700,9.931909561157227,0
12800,9.931909561157227,0
12900,9.931909561157227,0
13000,9.931909561157227,0
13100,9.931909561157227,0
13200,9.931909561157227,0
13300,9.931909561157227,0
13400,9.931909561157227,0
13500,9.931909561157227,0
13600,9.931909561157227,0
13700,9.931909561157227,0
13800,9.931909561157227,0
13900,9.931909561157227,0
14000,9.931909561157227,0
14100,9.931909561157227,0
14200,9.931909561157227,0
14300,9.931909561157227,0
14400,9.931909561157227,0
14500,9.931909561157227,0
14600,9.931909561157227,0
14700,9.931909561157227,0
14800,9.931909561157227,0
14900,9.931909561157227,0
15000,9.931909561157227,0
15100,9.931909561157227,0
15200,9.931909561157227,0
15300,9.931909561157227,0
15400,9.931909561157227,0
15500,9.931909561157227,0
15600,9.931909561157227,0
15700,9.931909561157227,0
15800,9.931909561157227,0
15900,9.931909561157227,0
16000,9.931909561157227,0
16100,9.931909561157227,0
16200,9.931909561157227,0
16300,9.931909561157227,0
16400,9.931909561157227,0
16500,9.931909561157227,0
16600,9.931909561157227,0
16700,9.931909561157227,0
16800,9.931909561157227,0
16900,9.931909561157227,0
17000,9.931909561157227,0
17100,9.931909561157227,0
17200,9.931909561157227,0
17300,9.931909561157227,0
17400,9.931909561157227,0
17500,9.931909561157227,0
17600,9.931909561157227,0
17700,9.931909561157227,0
17800,9.931909561157227,0
17900,9.931909561157227,0
18000,9.931909561157227,0
18100,9.931909561157227,0
18200,9.931909561157227,0
18300,9.931909561157227,0
18400,9.931909561157227,0
18500,9.931909561157227,0
18600,9.931909561157227,0
18700,9.931909561157227,0
18800,9.931909561157227,0
18900,9.931909561157227,0
19000,9.931909561157227,0
19100,9.931909561157227,0
19200,9.931909561157227,0
19300,9.931909561157227,0
19400,9.931909561157227,0
19500,9.931909561157227,0
19600,9.931909561157227,0
19700,9.931909561157227,0
19800,9.931909561157227,0
19900,9.931909561157227,0
20000,9.931909561157227,0
20100,9.931909561157227,0
20200,9.931909561157227,0
20300,9.931909561157227,0
20400,9.931909561157227,0
20500,9.931909561157227,0
20600,9.931909561157227,0
20700,9.931909561157227,0
20800,9.931909561157227,0
20900,9.931909561157227,0
21000,9.931909561157227,0
21100,9.931909561157227,0
21200,9.931909561157227,0
21300,9.931909561157227,0
21400,9.931909561157227,0
21500,9.931909561157227,0
21600,9.931909561157227,0
21700,9.931909561157227,0
21800,9.931909561157227,0
21900,9.931909561157227,0
22000,9.931909561157227,0
22100,9.931909561157227,0
22200,9.931909561157227,0
22300,9.931909561157227,0
22400,9.931909561157227,0
22500,9.931909561157227,0
22600,9.931909561157227,0
22700,9.931909561157227,0
22800,9.931909561157227,0
22900,9.931909561157227,0
23000,9.931909561157227,0
23100,9.931909561157227,0
23200,9.931909561157227,0
23300,9.931909561157227,0
23400,9.931909561157227,0
23500,9.931909561157227,0
23600,9.931909561157227,0
23700,9.931909561157227,0
23800,9.931909561157227,0
23900,9.931909561157227,0
24000,9.931909561157227,0
24100,9.931909561157227,0
24200,9.931909561157227,0
24300,9.931909561157227,0
24400,9.931909561157227,0
24500,9.931909561157227,0
24600,9.931909561157227,0
24700,9.931909561157227,0
24800,9.931909561157227,0
24900,9.931909561157227,0
25000,9.931909561157227,0
25100,9.931909561157227,0
25200,9.931909561157227,0
25300,9.931909561157227,0
25400,9.931909561157227,0
25500,9.931909561157227,0
25600,9.931909561157227,0
25700,9.931909561157227,0
25800,9.931909561157227,0
25900,9.931909561157227,0
26000,9.931909561157227,0
26100,9.931909561157227,0
26200,9.931909561157227,0
26300,9.931909561157227,0
26400,9.931909561157227,0
26500,9.931909561157227,0
26600,9.931909561157227,0
26700,9.931909561157227,0
26800,9.931909561157227,0
26900,9.931909561157227,0
27000,9.931909561157227,0
27100,9.931909561157227,0
27200,9.931909561157227,0
27300,9.931909561157227,0
27400,9.931909561157227,0
27500,9.931909561157227,0
27600,9.931909561157227,0
27700,9.931909561157227,0
27800,9.931909561157227,0
27900,9.931909561157227,0
28000,9.931909561157227,0
28100,9.931909561157227,0
28200,9.931909561157227,0
28300,9.931909561157227,0
28400,9.931909561157227,0
28500,9.931909561157227,0
28600,9.931909561157227,0
28700,9.931909561157227,0
28800,9.931909561157227,0
28900,9.931909561157227,0
29000,9.931909561157227,0
29100,9.931909561157227,0
29200,9.931909561157227,0
29300,9.931909561157227,0
29400,9.931909561157227,0
29500,9.931909561157227,0
29600,9.931909561157227,0
29700,9.931909561157227,0
29800,9.931909561157227,0
29900,9.931909561157227,0
30000,9.931909561157227,0
30100,9.931909561157227,0
30200,9.931909561157227,0
30300,9.931909561157227,0
30400,9.931909561157227,0
30500,9.931909561157227,0
30600,9.931909561157227,0
30700,9.931909561157227,0
30800,9.931909561157227,0
30900,9.931909561157227,0
31000,9.931909561157227,0
31100,9.931909561157227,0
31200,9.931909561157227,0
31300,9.931909561157227,0
31400,9.931909561157227,0
31500,9.931909561157227,0
31600,9.931909561157227,0
31700,9.931909561157227,0
31800,9.931909561157227,0
31900,9.931909561157227,0
32000,9.931909561157227,0
32100,9.931909561157227,0
32200,9.931909561157227,0
32300,9.931909561157227,0
32400,9.931909561157227,0
32500,9.931909561157227,0
32600,9.931909561157227,0
32700,9.931909561157227,0
32800,9.931909561157227,0
32900,9.931909561157227,0
33000,9.931909561157227,0
33100,9.931909561157227,0
33200,9.931909561157227,0
33300,9.931909561157227,0
33400,11.521329879760742,0
33500,11.525994300842285,0
33600,11.586953163146973,0
33700,11.610898971557617,0
33800,11.610986709594727,0
33900,11.610986709594727,0
34000,11.67807388305664,0
34100,11.67807388305664,0
34200,11.67807388305664,0
34300,11.67807388305664,0
34400,11.67807388305664,0
34500,11.67807388305664,0
34600,11.67807388305664,0
34700,11.678261756896973,0
34800,11.678261756896973,0
34900,11.678261756896973,0
35000,11.678261756896973,0
35100,11.678261756896973,0
35200,11.678261756896973,0
35300,11.678261756896973,0
35400,11.678261756896973,0
35500,11.678261756896973,0
35600,11.678261756896973,0
35700,11.678261756896973,0
35800,11.678261756896973,0
35900,11.678261756896973,0
36000,11.678261756896973,0
36100,11.678261756896973,0
36200,11.678261756896973,0
36300,11.678261756896973,0
36400,11.678261756896973,0
36500,11.678261756896973,0
36600,11.678261756896973,0
36700,11.678261756896973,0
36800,11.678261756896973,0
36900,11.678261756896973,0
37000,11.678261756896973,0
37100,11.678261756896973,0
37200,11.678261756896973,0
37300,11.678261756896973,0
37400,11.678261756896973,0
37500,11.678261756896973,0
37600,11.678261756896973,0
37700,11.678261756896973,0
37800,11.678261756896973,0
37900,11.678261756896973,0
38000,11.678261756896973,0
38100,11.678261756896973,0
38200,11.678261756896973,0
38300,11.678261756896973,0
38400,11.678261756896973,0
38500,11.678261756896973,0
38600,11.678261756896973,0
38700,11.678261756896973,0
38800,11.678261756896973,0
38900,11.678261756896973,0
39000,11.678261756896973,0
39100,11.678261756896973,0
39200,11.678261756896973,0
39300,11.678261756896973,0
39400,11.678261756896973,0
39500,11.678261756896973,0
39600,11.678261756896973,0
39700,11.678261756896973,0
39800,11.678261756896973,0
39900,11.678261756896973,0
40000,11.678261756896973,0
40100,11.678261756896973,0
40200,11.678261756896973,0
40300,11.678261756896973,0
40400,11.678261756896973,0
40500,11.678261756896973,0
40600,11.678261756896973,0
40700,11.678261756896973,0
40800,11.678261756896973,0
40900,11.678261756896973,0
41000,11.678261756896973,0
41100,11.678261756896973,0
41200,11.678261756896973,0
41300,11.678261756896973,0
41400,11.678261756896973,0
41500,11.678261756896973,0
41600,11.678261756896973,0
41700,11.678261756896973,0
41800,11.678261756896973,0
41900,11.678261756896973,0
42000,11.678261756896973,0
42100,11.678261756896973,0
42200,11.678261756896973,0
42300,11.678261756896973,0
42400,11.678261756896973,0
42500,11.678261756896973,0
42600,11.678261756896973,0
42700,11.678261756896973,0
42800,11.678261756896973,0
42900,11.678261756896973,0
43000,11.678261756896973,0
43100,11.678261756896973,0
43200,11.678261756896973,0
43300,11.678261756896973,0
43400,11.678261756896973,0
43500,11.678261756896973,0
43600,11.678261756896973,0
43700,11.678261756896973,0
43800,11.678261756896973,0
43900,11.678261756896973,0
44000,11.678261756896973,0
44100,11.678261756896973,0
44200,11.678261756896973,0
44300,11.678261756896973,0
44400,11.678261756896973,0
44500,11.678261756896973,0
44600,11.678261756896973,0
44700,11.678261756896973,0
44800,11.678261756896973,0
44900,11.678261756896973,0
45000,11.678261756896973,0
45100,11.678261756896973,0
45200,11.678261756896973,0
45300,11.678261756896973,0
45400,11.678261756896973,0
45500,11.678261756896973,0
45600,11.678261756896973,0
45700,11.678261756896973,0
45800,11.678261756896973,0
45900,11.678261756896973,0
46000,11.678261756896973,0
46100,11.678261756896973,0
46200,11.678261756896973,0
46300,11.678261756896973,0
46400,11.678261756896973,0
46500,11.678261756896973,0
46600,11.678261756896973,0
46700,11.678261756896973,0
46800,11.678261756896973,0
46900,11.678261756896973,0
47000,11.678261756896973,0
47100,11.678261756896973,0
47200,11.678261756896973,0
47300,11.678261756896973,0
47400,11.678261756896973,0
47500,11.678261756896973,0
47600,11.678261756896973,0
47700,11.678261756896973,0
47800,11.678261756896973,0
47900,11.678261756896973,0
48000,11.678261756896973,0
48100,11.678261756896973,0
48200,11.678261756896973,0
48300,11.678261756896973,0
48400,11.678261756896973,0
48500,11.678261756896973,0
48600,11.678261756896973,0
48700,11.678261756896973,0
48800,11.678261756896973,0
48900,11.678261756896973,0
49000,11.678261756896973,0
49100,11.678261756896973,0
49200,11.678261756896973,0
49300,11.678261756896973,0
49400,11.678261756896973,0
49500,11.678261756896973,0
49600,11.678261756896973,0
49700,11.678261756896973,0
49800,11.678261756896973,0
49900,11.678261756896973,0
50000,11.678261756896973,0
50100,11.678261756896973,0
50200,11.678261756896973,0
50300,11.678261756896973,0
50400,11.678261756896973,0
50500,11.678261756896973,0
50600,11.678261756896973,0
50700,11.678261756896973,0
50800,11.678261756896973,0
50900,11.678261756896973,0
51000,11.678261756896973,0
51100,11.678261756896973,0
51200,11.678261756896973,0
51300,11.678261756896973,0
51400,11.678261756896973,0
51500,11.678261756896973,0
51600,11.678261756896973,0
51700,11.678261756896973,0
51800,11.678261756896973,0
51900,11.678261756896973,0
52000,11.678261756896973,0
52100,11.678261756896973,0
52200,11.678261756896973,0
52300,11.678261756896973,0
52400,11.678261756896973,0
52500,11.678261756896973,0
52600,11.678261756896973,0
52700,11.678261756896973,0
52800,11.678261756896973,0
52900,11.678261756896973,0
53000,11.678261756896973,0
53100,11.678261756896973,0
53200,11.678261756896973,0
53300,11.678261756896973,0
53400,11.678261756896973,0
53500,11.678261756896973,0
53600,11.678261756896973,0
53700,11.678261756896973,0
53800,11.678261756896973,0
53900,11.678261756896973,0
54000,11.678261756896973,0
54100,11.678261756896973,0
54200,11.678261756896973,0
54300,11.678261756896973,0
54400,11.678261756896973,0
54500,11.678261756896973,0
54600,11.678261756896973,0
54700,11.678261756896973,0
54800,11.678261756896973,0
54900,11.678261756896973,0
55000,11.678261756896973,0
55100,11.678261756896973,0
55200,11.678261756896973,0
55300,11.678261756896973,0
55400,11.678261756896973,0
55500,11.678261756896973,0
55600,11.678261756896973,0
55700,11.678261756896973,0
55800,11.678261756896973,0
55900,11.678261756896973,0
56000,11.678261756896973,0
56100,11.678261756896973,0
56200,11.678261756896973,0
56300,11.678261756896973,0
56400,11.678261756896973,0
56500,11.678261756896973,0
56600,11.678261756896973,0
56700,11.678261756896973,0
56800,11.678261756896973,0
56900,11.678261756896973,0
57000,11.678261756896973,0
57100,11.678261756896973,0
57200,11.678261756896973,0
57300,11.678261756896973,0
57400,11.678261756896973,0
57500,11.678261756896973,0
57600,11.678261756896973,0
57700,11.678261756896973,0
57800,11.678261756896973,0
57900,11.678261756896973,0
58000,11.678261756896973,0
58100,11.678261756896973,0
58200,11.678261756896973,0
58300,11.678261756896973,0
58400,11.678261756896973,0
58500,11.678261756896973,0
58600,11.678261756896973,0
58700,11.678261756896973,0
58800,11.678261756896973,0
58900,11.678261756896973,0
59000,11.678261756896973,0
59100,11.678261756896973,0
59200,11.678261756896973,0
59300,11.678261756896973,0
59400,11.678261756896973,0
59500,11.678261756896973,0
59600,11.678261756896973,0
59700,11.678261756896973,0
59800,11.678261756896973,0
59900,11.678261756896973,0
60000,11.678261756896973,0
60100,11.678261756896973,0
60200,11.678261756896973,0
60300,11.678261756896973,0
60400,11.678261756896973,0
60500,11.678261756896973,0
60600,11.678261756896973,0
60700,11.678261756896973,0
60800,11.678261756896973,0
60900,11.678261756896973,0
61000,11.678261756896973,0
61100,11.678261756896973,0
61200,11.678261756896973,0
61300,11.678261756896973,0
61400,11.678261756896973,0
61500,11.678261756896973,0
61600,11.678261756896973,0
61700,11.678261756896973,0
61800,11.678261756896973,0
61900,11.678261756896973,0
62000,11.678261756896973,0
62100,11.678261756896973,0
62200,11.678261756896973,0
62300,11.678261756896973,0
62400,11.678261756896973,0
62500,11.678261756896973,0
62600,11.678261756896973,0
62700,11.678261756896973,0
62800,11.678261756896973,0
62900,11.678261756896973,0
63000,11.678261756896973,0
63100,11.678261756896973,0
63200,11.678261756896973,0
63300,11.678261756896973,0
63400,11.678261756896973,0
63500,11.678261756896973,0
63600,11.678261756896973,0
63700,11.678261756896973,0
63800,11.678261756896973,0
63900,11.678261756896973,0
64000,11.678261756896973,0
64100,11.678261756896973,0
64200,11.678261756896973,0
64300,11.678261756896973,0
64400,11.678261756896973,0
64500,11.678261756896973,0
64600,11.678261756896973,0
64700,11.678261756896973,0
64800,11.678261756896973,0
64900,11.678261756896973,0
65000,11.678261756896973,0
65100,11.678261756896973,0
65200,11.678261756896973,0
65300,11.678261756896973,0
65400,11.678261756896973,0
65500,11.678261756896973,0
65600,11.678261756896973,0
65700,11.678261756896973,0
65800,11.678261756896973,0
65900,11.678261756896973,0
66000,11.678261756896973,0
66100,11.678261756896973,0
66200,11.678261756896973,0
66300,11.678261756896973,0
66400,11.678261756896973,0
66500,11.678261756896973,0
66600,11.678261756896973,0
66700,11.678261756896973,0
66800,11.678261756896973,0
66900,11.678261756896973,0
67000,11.678261756896973,0
67100,11.678261756896973,0
67200,11.678261756896973,0
67300,11.678261756896973,0
67400,11.678261756896973,0
67500,11.678261756896973,0
67600,11.678261756896973,0
67700,11.678261756896973,0
67800,11.678261756896973,0
67900,11.678261756896973,0
68000,11.678261756896973,0
68100,11.678261756896973,0
68200,11.678261756896973,0
68300,11.678261756896973,0
68400,11.678261756896973,0
68500,11.678261756896973,0
68600,11.678261756896973,0
68700,11.678261756896973,0
68800,11.678261756896973,0
68900,11.678261756896973,0
69000,11.678261756896973,0
69100,11.678261756896973,0
69200,11.678261756896973,0
69300,11.678261756896973,0
69400,11.678261756896973,0
69500,11.678261756896973,0
69600,11.678261756896973,0
69700,11.678261756896973,0
69800,11.678261756896973,0
69900,11.678261756896973,0
70000,11.678261756896973,0
70100,11.678261756896973,0
70200,11.678261756896973,0
70300,11.678261756896973,0
70400,11.678261756896973,0
70500,11.678261756896973,0
70600,11.678261756896973,0
70700,11.678261756896973,0
70800,11.678261756896973,0
70900,11.678261756896973,0
71000,11.678261756896973,0
71100,11.678261756896973,0
71200,11.678261756896973,0
71300,11.678261756896973,0
71400,11.678261756896973,0
71500,11.678261756896973,0
71600,11.678261756896973,0
71700,11.678261756896973,0
71800,11.678261756896973,0
71900,11.678261756896973,0
72000,11.678261756896973,0
72100,11.678261756896973,0
72200,11.678261756896973,0
72300,11.678261756896973,0
72400,11.678261756896973,0
72500,11.678261756896973,0
72600,11.678261756896973,0
72700,11.678261756896973,0
72800,11.678261756896973,0
72900,11.678261756896973,0
73000,11.678261756896973,0
73100,11.678261756896973,0
73200,11.678261756896973,0
73300,11.678261756896973,0
73400,11.678261756896973,0
73500,11.678261756896973,0
73600,11.678261756896973,0
73700,11.678261756896973,0
73800,11.678261756896973,0
73900,11.678261756896973,0
74000,11.678261756896973,0
74100,11.678261756896973,0
74200,11.678261756896973,0
74300,11.678261756896973,0
74400,11.678261756896973,0
74500,11.678261756896973,0
74600,11.678261756896973,0
74700,11.678261756896973,0
74800,11.678261756896973,0
74900,11.678261756896973,0
75000,11.678261756896973,0
75100,11.678261756896973,0
75200,11.678261756896973,0
75300,11.678261756896973,0
75400,11.678261756896973,0
75500,11.678261756896973,0
75600,11.678261756896973,0
75700,11.678261756896973,0
75800,11.678261756896973,0
75900,11.678261756896973,0
76000,11.678261756896973,0
76100,11.678261756896973,0
76200,11.678261756896973,0
76300,11.678261756896973,0
76400,11.678261756896973,0
76500,11.678261756896973,0
76600,11.678261756896973,0
76700,11.678261756896973,0
76800,11.678261756896973,0
76900,11.678261756896973,0
77000,11.678261756896973,0
77100,11.678261756896973,0
77200,11.678261756896973,0
77300,11.678261756896973,0
77400,11.678261756896973,0
77500,11.678261756896973,0
77600,11.678261756896973,0
77700,11.678261756896973,0
77800,11.678261756896973,0
77900,11.678261756896973,0
78000,11.678261756896973,0
78100,11.678261756896973,0
78200,11.678261756896973,0
78300,11.678261756896973,0
78400,11.678261756896973,0
78500,11.678261756896973,0
78600,11.678261756896973,0
78700,11.678261756896973,0
78800,11.678261756896973,0
78900,11.678261756896973,0
79000,11.678261756896973,0
79100,11.678261756896973,0
79200,11.678261756896973,0
79300,11.678261756896973,0
79400,11.678261756896973,0
79500,11.678261756896973,0
79600,11.678261756896973,0
79700,11.678261756896973,0
79800,11.678261756896973,0
79900,11.678261756896973,0
80000,11.678261756896973,0
80100,11.678261756896973,0
80200,11.678261756896973,0
80300,11.678261756896973,0
80400,11.678261756896973,0
80500,11.678261756896973,0
80600,11.678261756896973,0
80700,11.678261756896973,0
80800,11.678261756896973,0
80900,11.678261756896973,0
81000,11.678261756896973,0
81100,11.678261756896973,0
81200,11.678261756896973,0
81300,11.678261756896973,0
81400,11.678261756896973,0
81500,11.678261756896973,0
81600,11.678261756896973,0
81700,11.678261756896973,0
81800,11.678261756896973,0
81900,11.678261756896973,0
82000,11.678261756896973,0
82100,11.678261756896973,0
82200,11.678261756896973,0
82300,11.678261756896973,0
82400,11.678261756896973,0
82500,11.678261756896973,0
82600,11.678261756896973,0
82700,11.678261756896973,0
82800,11.678261756896973,0
82900,11.678261756896973,0
83000,11.678261756896973,0
83100,11.678261756896973,0
83200,11.678261756896973,0
83300,11.678261756896973,0
83400,11.678261756896973,0
83500,11.678261756896973,0
83600,11.678261756896973,0
83700,11.678261756896973,0
83800,11.678261756896973,0
83900,11.678261756896973,0
84000,11.678261756896973,0
84100,11.678261756896973,0
84200,11.678261756896973,0
84300,11.678261756896973,0
84400,11.678261756896973,0
84500,11.678261756896973,0
84600,11.678261756896973,0
84700,11.678261756896973,0
84800,11.678261756896973,0
84900,11.678261756896973,0
85000,11.678261756896973,0
85100,11.678261756896973,0
85200,11.678261756896973,0
85300,11.678261756896973,0
85400,11.678261756896973,0
85500,11.678261756896973,0
85600,11.678261756896973,0
85700,11.678261756896973,0
85800,11.678261756896973,0
85900,11.678261756896973,0
86000,11.678261756896973,0
86100,11.678261756896973,0
86200,11.678261756896973,0
86300,11.678261756896973,0
86400,11.678261756896973,0
86500,11.678261756896973,0
86600,11.678261756896973,0
86700,11.678261756896973,0
86800,11.678261756896973,0
86900,11.678261756896973,0
87000,11.678261756896973,0
87100,11.678261756896973,0
87200,11.678261756896973,0
87300,11.678261756896973,0
87400,11.678261756896973,0
87500,11.678261756896973,0
87600,11.678261756896973,0
87700,11.678261756896973,0
87800,11.678261756896973,0
87900,11.678261756896973,0
88000,11.678261756896973,0
88100,11.678261756896973,0
88200,11.678261756896973,0
88300,11.678261756896973,0
88400,11.678261756896973,0
88500,11.678261756896973,0
88600,11.678261756896973,0
88700,11.678261756896973,0
88800,11.678261756896973,0
88900,11.678261756896973,0
89000,11.678261756896973,0
89100,11.678261756896973,0
89200,11.678261756896973,0
89300,11.678261756896973,0
89400,11.678261756896973,0
89500,11.678261756896973,0
89600,11.678261756896973,0
89700,11.678261756896973,0
89800,11.678261756896973,0
89900,11.678261756896973,0
90000,11.678261756896973,0
90100,11.678261756896973,0
90200,11.678261756896973,0
90300,11.678261756896973,0
90400,11.678261756896973,0
90500,11.678261756896973,0
90600,11.678261756896973,0
90700,11.678261756896973,0
90800,11.678261756896973,0
90900,11.678261756896973,0
91000,11.678261756896973,0
91100,11.678261756896973,0
91200,11.678261756896973,0
91300,11.678261756896973,0
91400,11.678261756896973,0
91500,11.678261756896973,0
91600,11.678261756896973,0
91700,11.678261756896973,0
91800,11.678261756896973,0
91900,11.678261756896973,0
92000,11.678261756896973,0
92100,11.678261756896973,0
92200,11.678261756896973,0
92300,11.678261756896973,0
92400,11.678261756896973,0
92500,11.678261756896973,0
92600,11.678261756896973,0
92700,11.678261756896973,0
92800,11.678261756896973,0
92900,11.678261756896973,0
93000,11.678261756896973,0
93100,11.678261756896973,0
93200,11.678261756896973,0
93300,11.678261756896973,0
93400,11.678261756896973,0
93500,11.678261756896973,0
93600,11.678261756896973,0
93700,11.678261756896973,0
93800,11.678261756896973,0
93900,11.678261756896973,0
94000,11.678261756896973,0
94100,11.678261756896973,0
94200,11.678261756896973,0
94300,11.678261756896973,0
94400,11.678261756896973,0
94500,11.678261756896973,0
94600,11.678261756896973,0
94700,11.678261756896973,0
94800,11.678261756896973,0
94900,11.678261756896973,0
95000,11.678261756896973,0
95100,11.678261756896973,0
95200,11.678261756896973,0
95300,11.678261756896973,0
95400,11.678261756896973,0
95500,11.678261756896973,0
95600,11.678261756896973,0
95700,11.678261756896973,0
95800,11.678261756896973,0
95900,11.678261756896973,0
96000,11.678261756896973,0
96100,11.678261756896973,0
96200,11.678261756896973,0
96300,11.678261756896973,0
96400,11.678261756896973,0
96500,11.678261756896973,0
96600,11.678261756896973,0
96700,11.678261756896973,0
96800,11.678261756896973,0
96900,11.678261756896973,0
97000,11.678261756896973,0
97100,11.678261756896973,0
97200,11.678261756896973,0
97300,11.678261756896973,0
97400,11.678261756896973,0
97500,11.678261756896973,0
97600,11.678261756896973,0
97700,11.678261756896973,0
97800,11.678261756896973,0
97900,11.678261756896973,0
98000,11.678261756896973,0
98100,11.678261756896973,0
98200,11.678261756896973,0
98300,11.678261756896973,0
98400,11.678261756896973,0
98500,11.678261756896973,0
98600,11.678261756896973,0
98700,11.678261756896973,0
98800,11.678261756896973,0
98900,11.678261756896973,0
99000,11.678261756896973,0
99100,11.678261756896973,0
99200,11.678261756896973,0
99300,11.678261756896973,0
99400,11.678261756896973,0
99500,11.678261756896973,0
99600,11.678261756896973,0
99700,11.678261756896973,0
99800,11.678261756896973,0
99900,11.678261756896973,0
100000,11.678261756896973,0
100100,11.678261756896973,0
100200,11.678261756896973,0
100300,11.678261756896973,0
100400,11.678261756896973,0
100500,11.678261756896973,0
100600,11.678261756896973,0
100700,11.678261756896973,0
100800,11.678261756896973,0
100900,11.678261756896973,0
101000,11.678261756896973,0
101100,11.678261756896973,0
101200,11.678261756896973,0
101300,11.678261756896973,0
101400,11.678261756896973,0
101500,11.678261756896973,0
101600,11.678261756896973,0
101700,11.678261756896973,0
101800,11.678261756896973,0
101900,11.678261756896973,0
102000,11.678261756896973,0
102100,11.678261756896973,0
102200,11.678261756896973,0
102300,11.678261756896973,0
102400,11.678261756896973,0
102500,11.678261756896973,0
102600,11.678261756896973,0
102700,11.678261756896973,0
102800,11.678261756896973,0
102900,11.678261756896973,0
103000,11.678261756896973,0
103100,11.678261756896973,0
103200,11.678261756896973,0
103300,11.678261756896973,0
103400,11.678261756896973,0
103500,11.678261756896973,0
103600,11.678261756896973,0
103700,11.678261756896973,0
103800,11.678261756896973,0
103900,11.678261756896973,0
104000,11.678261756896973,0
104100,11.678261756896973,0
104200,11.678261756896973,0
104300,11.678261756896973,0
104400,11.678261756896973,0
104500,11.678261756896973,0
104600,11.678261756896973,0
104700,11.678261756896973,0
104800,11.678261756896973,0
104900,11.678261756896973,0
105000,11.678261756896973,0
105100,11.678261756896973,0
105200,11.678261756896973,0
105300,11.678261756896973,0
105400,11.678261756896973,0
105500,11.678261756896973,0
105600,11.678261756896973,0
105700,11.678261756896973,0
105800,11.678261756896973,0
105900,11.678261756896973,0
106000,11.678261756896973,0
106100,11.678261756896973,0
106200,11.678261756896973,0
106300,11.678261756896973,0
106400,11.678261756896973,0
106500,11.678261756896973,0
106600,11.678261756896973,0
106700,11.678261756896973,0
106800,11.678261756896973,0
106900,11.678261756896973,0
107000,11.678261756896973,0
107100,11.678261756896973,0
107200,11.678261756896973,0
107300,11.678261756896973,0
107400,11.678261756896973,0
